"Gene","log2FC","rank","in_gene_set","background_pvalue","background_p.adjust"
"WWC1",0.191314772072408,356,FALSE,0.0470821835614184,0.958027832462569
"SRXN1",0.191134159792371,357,FALSE,2.94954756066467e-09,1.25342052502385e-06
"TBL1X",0.190968304654397,358,FALSE,0.00845855023005914,0.645040712970846
"MYOM3",0.190939479344292,359,FALSE,0.0304482856887922,0.894459929084208
"COMTD1",0.190924946490995,360,FALSE,0.193701245464687,0.961953958507263
"PRKCD",0.190847514368795,361,FALSE,0.0422401433893139,0.954822705704888
"ALDH4A1",0.190846360427928,362,FALSE,0.0982778391600495,0.961953958507263
"KANK1",0.190641917565306,363,FALSE,0.0301399104453676,0.894459929084208
"PRR7",0.190499719152833,364,FALSE,0.142073875366832,0.961953958507263
"AOX1",0.190485151573459,365,FALSE,0.22648785517736,0.961953958507263
"IDH1",0.190352130796289,366,FALSE,0.122702303321488,0.961953958507263
"EDNRB",0.190134187957253,367,FALSE,0.130352623687196,0.961953958507263
"ATP6V0E2",0.1901040364478,368,FALSE,0.0885522132838814,0.961953958507263
"PLN",0.189695415230682,369,FALSE,0.18809350161786,0.961953958507263
"SAMD8",0.189627893254392,370,FALSE,0.00352460227233126,0.447506163509703
"SH3BP4",0.189496329563786,371,FALSE,0.0684379732630707,0.961953958507263
"MTUS1",0.189205397829954,372,FALSE,0.0482184206968881,0.958910750271067
"RASD2",0.188908255391619,373,FALSE,0.089426753063723,0.961953958507263
"TNFRSF19",0.188839118302954,374,FALSE,0.328691858929896,0.961953958507263
"UBE3C",0.18855095734665,375,FALSE,0.00723505142733727,0.592852442743202
"SEMG1",0.188271212737947,376,FALSE,0.221286501217708,0.961953958507263
"TBC1D14",0.188114659722304,377,FALSE,0.0700695382504376,0.961953958507263
"CYP51A1",0.187891826198081,378,FALSE,0.0172449487965222,0.834475471687762
"LMOD3",0.187806545629698,379,FALSE,0.0139080287398142,0.781973566654233
"PHACTR2",0.187663571822284,380,FALSE,0.0131402013583858,0.764106470152281
"REST",0.187327594927612,381,FALSE,0.00497525933452138,0.502281291821598
"MYL3",0.187289001542399,382,FALSE,0.205164230817097,0.961953958507263
"TRPS1",0.1867391826678,383,FALSE,0.0649343983441314,0.961953958507263
"TTLL12",0.186735447198797,384,FALSE,0.0301545748586119,0.894459929084208
"PIEZO1",0.186678152019057,385,FALSE,0.0592082100471718,0.961953958507263
"CAMP",0.186200896416636,386,FALSE,0.180584301125512,0.961953958507263
"JPH1",0.186129256135473,387,FALSE,0.0647019008105551,0.961953958507263
"SERPINA5",0.185795849832907,388,FALSE,0.0251142884601622,0.843403251480126
"ZHX1",0.185666304368593,389,FALSE,0.00993092799576774,0.697953258717938
"IL6R",0.185198065230522,390,FALSE,0.105720124573791,0.961953958507263
"SPOCK1",0.185036427550215,391,FALSE,0.389838972593989,0.961953958507263
"KLF15",0.18499443856122,392,FALSE,0.132495097979817,0.961953958507263
"CSNK1A1",0.184786561741568,393,FALSE,0.0170551358104024,0.834475471687762
"SPATA13",0.184529135338744,394,FALSE,0.0461219906409519,0.954822705704888
"MT1X",0.184311696025455,395,FALSE,0.320913581045663,0.961953958507263
"USP34",0.183920764346962,396,FALSE,0.0807449262685501,0.961953958507263
"EDA",0.183876106266726,397,FALSE,0.0892265331117652,0.961953958507263
"NAAA",0.183860873741156,398,FALSE,0.0564092780079751,0.961953958507263
"CDYL2",0.183680061232815,399,FALSE,0.102032963686425,0.961953958507263
"TUBA3E",0.183571864035222,400,FALSE,0.00377846979655154,0.451267833937165
"UBXN10",0.183373943715717,401,FALSE,0.0127437087604428,0.753895622442984
"SYPL2",0.18293640542143,402,FALSE,0.0115292037880338,0.739204002872776
"TMPRSS2",0.182848947781363,403,FALSE,0.395644503687204,0.962613387123402
"ADAM9",0.182516117620072,404,FALSE,0.125531807318559,0.961953958507263
"PMEPA1",0.1823366525828,405,FALSE,0.138440152524971,0.961953958507263
"ALDOA",0.181561035677228,406,FALSE,0.0497419261984228,0.958910750271067
"TTN",0.181524352897331,407,FALSE,0.0310828605608621,0.898917937247872
"NMRK2",0.180973840557903,408,FALSE,0.0251155136209484,0.843403251480126
"HLTF",0.180918834942912,409,FALSE,0.109131292351977,0.961953958507263
"PPP1R1A",0.180883101190282,410,FALSE,0.0665319386802055,0.961953958507263
"FBXO31",0.18053824130297,411,FALSE,0.0028498025724383,0.397514827527978
"GALNT7",0.180493937496873,412,FALSE,0.171982160717848,0.961953958507263
"RTN4",0.180428802506288,413,FALSE,0.0252320129700659,0.843403251480126
"NUDT11",0.180315074002082,414,FALSE,0.305498803547553,0.961953958507263
"APRT",0.180294189699523,415,FALSE,0.105696197059599,0.961953958507263
"ME1",0.180247067700914,416,FALSE,0.0846109881116116,0.961953958507263
"CAMK2G",0.180122806918234,417,FALSE,0.00406165087922476,0.458139176025148
"PTPN11",0.180073250733637,418,FALSE,0.0212823358177083,0.843403251480126
"NDFIP2",0.179990368406747,419,FALSE,0.0432846651857615,0.954822705704888
"PARD3",0.179790656344554,420,FALSE,0.00596305007355133,0.554842733325108
"HSPA1A",0.179680809924975,421,FALSE,0.210516367510371,0.961953958507263
"GRHL2",0.179544468441487,422,FALSE,0.0955299431090035,0.961953958507263
"CLDN4",0.179530275572455,423,FALSE,0.183790094903172,0.961953958507263
"STC1",0.179296205547471,424,FALSE,0.206719948023823,0.961953958507263
"SAMD12",0.179279447898069,425,FALSE,0.0076574350650327,0.614422516813719
"TMEM52",0.179165429651992,426,FALSE,0.086911575766709,0.961953958507263
"ZNF649",0.179134136173216,427,FALSE,0.123128780015672,0.961953958507263
"MAPK8IP2",0.17884358933483,428,FALSE,0.167690930804604,0.961953958507263
"STK39",0.178806066982105,429,FALSE,0.17982902164318,0.961953958507263
"STUB1",0.178575832823276,430,FALSE,0.0406355577587557,0.942301455489521
"HCAR1",0.178507830624993,431,FALSE,0.24034555376679,0.961953958507263
"UHMK1",0.178111017097087,432,FALSE,0.0254404327050767,0.843403251480126
"SERHL2",0.178107316341767,433,FALSE,0.257160589933677,0.961953958507263
"LRRC58",0.177738416810246,434,FALSE,0.0216360277666966,0.843403251480126
"TBC1D4",0.177643436886609,435,FALSE,0.128090863194788,0.961953958507263
"JAZF1",0.177632402036624,436,FALSE,0.0739590071190873,0.961953958507263
"FBXO32",0.177239851863931,437,FALSE,0.0959144891248645,0.961953958507263
"DAB1",0.177107649440443,438,FALSE,0.0987126121181958,0.961953958507263
"ASB2",0.177041820916568,439,FALSE,0.0979946935385303,0.961953958507263
"POMZP3",0.17685225691257,440,FALSE,0.0743976360706938,0.961953958507263
"CEL",0.17671216566454,441,FALSE,0.208239396640815,0.961953958507263
"ADAM2",0.176461345126525,442,FALSE,0.244025692464749,0.961953958507263
"P2RX5",0.176262413291769,443,FALSE,0.0315248594528169,0.899604244252604
"REEP3",0.176195993582161,444,FALSE,0.0469437711525007,0.958027832462569
"SLC45A3",0.176153167534832,445,FALSE,0.35723776958422,0.961953958507263
"ITGB1",0.175920386141441,446,FALSE,0.0895518274187155,0.961953958507263
"CHCHD10",0.175697416173234,447,FALSE,0.200071054604002,0.961953958507263
"VWA8",0.17561838550592,448,FALSE,0.016672694924889,0.834475471687762
"FABP4",0.175600768683571,449,FALSE,0.277916429854509,0.961953958507263
"VEGFA",0.175478093744421,450,FALSE,0.306034072319655,0.961953958507263
"TMOD4",0.175162641070418,451,FALSE,0.0866640105803807,0.961953958507263
"CHRNA2",0.175109806071681,452,FALSE,0.377097308320725,0.961953958507263
"GFM1",0.17497378249906,453,FALSE,0.0111231936568129,0.725907563181939
"CRYAB",0.174357537830305,454,FALSE,0.286150847031047,0.961953958507263
"KCNG1",0.174228913600497,455,FALSE,0.115770294619294,0.961953958507263
"PER1",0.174206252958186,456,FALSE,0.158583993522445,0.961953958507263
"CTAG2",0.174203609791284,457,FALSE,0.20317821829575,0.961953958507263
"MINDY4",0.173886574668318,458,FALSE,0.00966761682190777,0.687378841193466
"TACSTD2",0.173836340433502,459,FALSE,0.273983741069024,0.961953958507263
"INSIG1",0.173317306122193,460,FALSE,0.154655595422542,0.961953958507263
"DUSP13",0.173274027538169,461,FALSE,0.0183753693791786,0.841536653297569
"HK1",0.173096796179816,462,FALSE,0.0212839945890035,0.843403251480126
"CLIP4",0.173082372944227,463,FALSE,0.0345177521227594,0.910142923574761
"LIFR",0.172883323027447,464,FALSE,0.186413198361397,0.961953958507263
"ZBTB7B",0.172803943210582,465,FALSE,0.0461702712808217,0.954822705704888
"NFIB",0.172761283544168,466,FALSE,0.0645534542468709,0.961953958507263
"SLC9A1",0.171475105503506,467,FALSE,0.0134838233877213,0.769968452386975
"UBR3",0.171368801253076,468,FALSE,0.0272547280332808,0.865497709203493
"SLC39A14",0.17114401120587,469,FALSE,0.0963225434305926,0.961953958507263
"FAM110C",0.171136769605059,470,FALSE,0.113796873729332,0.961953958507263
"FAM199X",0.171136232654606,471,FALSE,0.0128432713546573,0.755993315787256
"DCXR",0.171034228170926,472,FALSE,0.204387165808525,0.961953958507263
"ODAM",0.170945983203123,473,FALSE,0.251181698474271,0.961953958507263
"KLK15",0.17045608251431,474,FALSE,0.252391950964813,0.961953958507263
"ADH1B",0.170386739096633,475,FALSE,0.244484312690092,0.961953958507263
"C10orf71",0.170340265114694,476,FALSE,0.02870820167455,0.877232389964971
"PRSS50",0.170295177389657,477,FALSE,2.45657742459477e-26,1.5478979061938e-23
"NUP210",0.170170528029344,478,FALSE,0.0732303201283306,0.961953958507263
"RBM24",0.170113686978778,479,FALSE,0.199549523989562,0.961953958507263
"PTRH1",0.170028170504879,480,FALSE,3.11269944869488e-08,1.23648602230438e-05
"ZFHX3",0.169967872953233,481,FALSE,0.0445485030404407,0.954822705704888
"FZD9",0.169268194198839,482,FALSE,0.122875626848427,0.961953958507263
"ANXA11",0.168879655050724,483,FALSE,0.0259677121840346,0.845493436023088
"SETD7",0.168719022383013,484,FALSE,0.0672682611946919,0.961953958507263
"MT1E",0.168703703814415,485,FALSE,0.5335567754465,0.970119659454904
"TXNDC16",0.16841212098857,486,FALSE,0.146980269577675,0.961953958507263
"SGCA",0.16827028851064,487,FALSE,0.183402263108411,0.961953958507263
"EPPK1",0.167997405997173,488,FALSE,0.142866721779045,0.961953958507263
"MIF",0.167791113043937,489,FALSE,0.00276010745863358,0.390972430942724
"MYOG",0.167445571287004,490,FALSE,0.0538649539717662,0.961137546427122
"RRAGD",0.167391016258201,491,FALSE,0.0769801386586262,0.961953958507263
"FAM124A",0.167209677304677,492,FALSE,0.00391398091187325,0.458139176025148
"RAC3",0.167131672430798,493,FALSE,0.203749984048924,0.961953958507263
"ALPK3",0.166871344677889,494,FALSE,0.0171857106429293,0.834475471687762
"ELOVL5",0.166785113179242,495,FALSE,0.15726756704753,0.961953958507263
"EVX1",0.166738498813996,496,FALSE,0.153265928762223,0.961953958507263
"RPP25",0.166626784137909,497,FALSE,0.128917530170851,0.961953958507263
"ARHGEF9",0.166379295396907,498,FALSE,0.0123142538018071,0.748745972802155
"KITLG",0.166368460386886,499,FALSE,0.117859626347662,0.961953958507263
"C7",0.166257698843975,500,FALSE,0.418804698620931,0.962613387123402
"HP",0.166078365521186,501,FALSE,0.503313284307672,0.965425622265064
"MANSC1",0.165919813201992,502,FALSE,0.0663266014430682,0.961953958507263
"SELENOI",0.165890362931358,503,FALSE,0.0262513344691819,0.850515309849931
"PUS7",0.165836194221318,504,FALSE,0.0230030943716093,0.843403251480126
"NME3",0.165724910009343,505,FALSE,0.192385987692771,0.961953958507263
"RMND5A",0.165649952111138,506,FALSE,0.0137843754474268,0.779322151304911
"CST4",0.165464527382187,507,FALSE,0.180081292343691,0.961953958507263
"PRKACB",0.165388524248183,508,FALSE,0.116270856368769,0.961953958507263
"ATP8B1",0.165373127438134,509,FALSE,0.105643757583774,0.961953958507263
"TMEM120A",0.165330386531154,510,FALSE,0.0432088255382554,0.954822705704888
"MYBPH",0.165271751611631,511,FALSE,0.118274141299844,0.961953958507263
"TMPRSS11E",0.165210601353471,512,FALSE,0.259075445195407,0.961953958507263
"KDM6B",0.165068845593508,513,FALSE,0.044190807932041,0.954822705704888
"IRS1",0.165057019515684,514,FALSE,0.150547284267814,0.961953958507263
"ZNF770",0.164842341459041,515,FALSE,0.142976279324987,0.961953958507263
"SPR",0.164823059153782,516,FALSE,0.0632974408110802,0.961953958507263
"FAM107A",0.164568664675405,517,FALSE,0.18058927149078,0.961953958507263
"KPNA3",0.164507637580063,518,FALSE,0.0193864188405775,0.843403251480126
"SREBF2",0.164489080965804,519,FALSE,0.0658142220550751,0.961953958507263
"ZBTB7C",0.164381190201914,520,FALSE,0.0917105930865605,0.961953958507263
"LPCAT3",0.164377888909589,521,FALSE,0.148671690393151,0.961953958507263
"RNF24",0.163999720980588,522,FALSE,0.020863473301286,0.843403251480126
"RHOV",0.163778754982397,523,FALSE,0.299052046982786,0.961953958507263
"SNX22",0.163626622963255,524,FALSE,0.171868101779414,0.961953958507263
"GNB2",0.163440500384616,525,FALSE,0.0467530572448983,0.95668377943564
"ADGRF1",0.163369213064776,526,FALSE,0.302620913836636,0.961953958507263
"SLC19A1",0.163313047817665,527,FALSE,0.0414671701330559,0.949535839400165
"YAP1",0.163303497287107,528,FALSE,0.131337849173321,0.961953958507263
"TFCP2L1",0.163182376067851,529,FALSE,0.24771783284323,0.961953958507263
"EBPL",0.163179369830809,530,FALSE,0.12944973302454,0.961953958507263
"GPC6",0.163123268596502,531,FALSE,0.160156474830167,0.961953958507263
"CFL2",0.162824029360756,532,FALSE,0.0822158897391091,0.961953958507263
"LMBR1",0.162758292341477,533,FALSE,0.0224662222801211,0.843403251480126
"NUP205",0.162586820823995,534,FALSE,0.0223975492333522,0.843403251480126
"SLC43A2",0.162409940438581,535,FALSE,0.0298545830671275,0.892852367243243
"HSPG2",0.162342164858388,536,FALSE,0.293198194772733,0.961953958507263
"RHBDD2",0.162191408538159,537,FALSE,0.0458087362100427,0.954822705704888
"URB1",0.162170821295287,538,FALSE,0.0323309886367894,0.901960542534431
"PLEKHF2",0.1620756866828,539,FALSE,0.0727139697899702,0.961953958507263
"TRIM35",0.162073177490309,540,FALSE,0.00974396757587118,0.688428591359934
"PRR15",0.161988465378773,541,FALSE,0.151489157422634,0.961953958507263
"HRC",0.161987153137468,542,FALSE,0.100299089482334,0.961953958507263
"EFNB1",0.161962300073309,543,FALSE,0.131534704830853,0.961953958507263
"NIPAL2",0.161856500702204,544,FALSE,0.0689258539345586,0.961953958507263
"PALM2AKAP2",0.161825807223741,545,FALSE,0.0796697386179761,0.961953958507263
"CYB561",0.161795748869046,546,FALSE,0.0924374040223984,0.961953958507263
"AGL",0.161721660014126,547,FALSE,0.0278591688133288,0.870745496251231
"ITGAV",0.161615886567529,548,FALSE,0.114618297596509,0.961953958507263
"DSTN",0.161607528965523,549,FALSE,0.0305838458748521,0.894459929084208
"BMPR2",0.161559484965041,550,FALSE,0.0502665003113969,0.958910750271067
"CADPS2",0.161408401657273,551,FALSE,0.108331852695361,0.961953958507263
"PTPRF",0.161351298400356,552,FALSE,0.111718299601349,0.961953958507263
"STYK1",0.160737262665782,553,FALSE,0.114310967102922,0.961953958507263
"VDAC2",0.160251144461048,554,FALSE,0.0363685674942369,0.924912010262299
"TSPO",0.16002452532962,555,FALSE,0.173033641076039,0.961953958507263
"SLC25A4",0.160011758090113,556,FALSE,0.0314949177754349,0.899604244252604
"FNDC3A",0.160005939075127,557,FALSE,0.0760439090088798,0.961953958507263
"ASCL2",0.15991333768896,558,FALSE,0.283050246919976,0.961953958507263
"EPN3",0.159760429873582,559,FALSE,0.116198174756567,0.961953958507263
"TUNAR",0.15968845848725,560,FALSE,0.223753601874108,0.961953958507263
"IRS2",0.15958210376152,561,FALSE,0.293088948507423,0.961953958507263
"ZMIZ1",0.159183475885506,562,FALSE,0.138195188388203,0.961953958507263
"RPL3L",0.159038577423161,563,FALSE,0.0842201653403925,0.961953958507263
"MID2",0.159030830565501,564,FALSE,0.0475225023982526,0.958910750271067
"TRIM13",0.159000721760441,565,FALSE,0.0131505944462254,0.764106470152281
"TSPYL5",0.158974339853129,566,FALSE,0.254624429531848,0.961953958507263
"RAB6B",0.158954852493432,567,FALSE,0.0850722189409042,0.961953958507263
"POR",0.158702958111201,568,FALSE,0.0251041659634676,0.843403251480126
"HEATR1",0.158523688057211,569,FALSE,0.0487677524508796,0.958910750271067
"USP9X",0.158433961864796,570,FALSE,0.0304511683753879,0.894459929084208
"PGM5",0.158379824416726,571,FALSE,0.323600134871658,0.961953958507263
"PPA1",0.15832117650474,572,FALSE,0.055480711191974,0.961953958507263
"IQSEC2",0.158182276025117,573,FALSE,0.0124975385379881,0.748745972802155
"SYPL1",0.158080833036808,574,FALSE,0.0593711727566072,0.961953958507263
"ANKIB1",0.158048097994909,575,FALSE,0.0363529247335468,0.924912010262299
"DSG2",0.157947939263171,576,FALSE,0.203556062960939,0.961953958507263
"MMRN1",0.157933535943057,577,FALSE,0.115828227658486,0.961953958507263
"YWHAG",0.157767828275361,578,FALSE,0.0276621412522437,0.8700005285753
"HUWE1",0.157686655505205,579,FALSE,0.0549119853042652,0.961137546427122
"RRM2B",0.157619206722722,580,FALSE,0.0595137511601089,0.961953958507263
"VSIG10L",0.15757483814685,581,FALSE,0.181020816457091,0.961953958507263
"CD9",0.157365828074149,582,FALSE,0.149837430711972,0.961953958507263
"PC",0.157210017807424,583,FALSE,0.0754760339119079,0.961953958507263
"AP3M1",0.157093221851601,584,FALSE,0.0542825953947526,0.961137546427122
"PLEKHF1",0.15706971465328,585,FALSE,0.168696110950302,0.961953958507263
"ENAH",0.15699595992637,586,FALSE,0.043298184023247,0.954822705704888
"STOM",0.156983879079239,587,FALSE,0.243090521386301,0.961953958507263
"FBXO21",0.156956770180243,588,FALSE,0.0250820249485488,0.843403251480126
"TFEB",0.15656123688114,589,FALSE,0.122146709278772,0.961953958507263
"NBEA",0.156530685542194,590,FALSE,0.123498463986993,0.961953958507263
"AP1AR",0.156514368846299,591,FALSE,0.0401277688662662,0.939004138296944
"RASSF8",0.156403357885699,592,FALSE,0.134368761847878,0.961953958507263
"CMTM7",0.156316663077617,593,FALSE,0.0765660416278187,0.961953958507263
"NEDD4L",0.155953562596455,594,FALSE,0.229007148526617,0.961953958507263
"MLEC",0.155422141962688,595,FALSE,0.0641663078289775,0.961953958507263
"FYTTD1",0.155328089641457,596,FALSE,0.0102424500928496,0.703505939899855
"PEBP4",0.154912230746688,597,FALSE,0.488664165186877,0.963535743091324
"ATP9A",0.154810743764766,598,FALSE,0.0922887278202515,0.961953958507263
"SLC26A6",0.154702227098426,599,FALSE,0.110393183962914,0.961953958507263
"DAPK3",0.154640494400923,600,FALSE,0.0389095559412848,0.934183558921235
"C12orf75",0.154604096549867,601,FALSE,0.189319161082674,0.961953958507263
"BMI1",0.154459886736048,602,FALSE,0.0222956576532718,0.843403251480126
"GPX3",0.154365148639341,603,FALSE,0.35699311323223,0.961953958507263
"TF",0.154336420556907,604,FALSE,0.414122315336247,0.962613387123402
"SOWAHA",0.15425735498762,605,FALSE,0.0550080615810242,0.961137546427122
"POPDC2",0.154142219657546,606,FALSE,0.129883191864316,0.961953958507263
"IRAK1",0.154019866068355,607,FALSE,0.0644002807676673,0.961953958507263
"EIF4EBP2",0.153964479052016,608,FALSE,0.0182165915822213,0.841536653297569
"CHSY1",0.153930498211651,609,FALSE,0.0274482590122052,0.866255676908507
"AP5B1",0.153791447898289,610,FALSE,0.0340733631877597,0.910142923574761
"MBTPS2",0.153742320782117,611,FALSE,0.0268952944877513,0.863698110859545
"CD164L2",0.153471281436694,612,FALSE,0.0813328701521582,0.961953958507263
"PHF6",0.153460711033705,613,FALSE,0.0464574886801745,0.955988390374806
"PPP1R1B",0.153421527223858,614,FALSE,0.516657761962894,0.968868653437711
"NUDT10",0.1533121092598,615,FALSE,0.241575819743702,0.961953958507263
"KMT2E",0.153209024016457,616,FALSE,0.0551761224868413,0.961137546427122
"GADD45G",0.15320413770154,617,FALSE,0.36265820097676,0.961953958507263
"UNC119B",0.152911181010627,618,FALSE,0.0585428146849954,0.961953958507263
"PTGES2",0.152903019294745,619,FALSE,0.0504326282372485,0.958910750271067
"MKLN1",0.152864910124258,620,FALSE,0.0438443099719695,0.954822705704888
