"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Category","GeneRatioNum","BgRatioNum"
"BP","GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process","7/457","40/18805",0.175,7.20103938730853,6.19596643941449,4.45225083110318e-05,0.00358672546237955,0.00346287942730577,"BCL2L1/BAX/ZNF205/FZD9/CHCHD10/RHOT2/SIVA1",7,"BP",0.0153172866520788,0.00212709385801649
"BP","GO:0001836","release of cytochrome c from mitochondria","8/457","54/18805",0.148148148148148,6.09611799983791,5.91851828974411,4.46523436254548e-05,0.00358672546237955,0.00346287942730577,"BCL2L1/BAX/IFI6/SFN/FZD9/GPX1/BIK/PARL",8,"BP",0.0175054704595186,0.00287157670832225
"BP","GO:0046034","ATP metabolic process","17/457","230/18805",0.0739130434782609,3.04143278470174,4.91613100525256,5.03250911394603e-05,0.00387474139147487,0.00374095045506122,"ATP5MC2/SIRT6/MLST8/NDUFS6/NDUFB10/GALK1/NDUFB11/MT-ATP6/ATP5MC1/NDUFB9/ARL2/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6",17,"BP",0.037199124726477,0.0122307896835948
"BP","GO:0009150","purine ribonucleotide metabolic process","22/457","350/18805",0.0628571428571429,2.58649577993123,4.72829728290092,5.04815757430136e-05,0.00387474139147487,0.00374095045506122,"ATP5MC2/APRT/SIRT6/MLST8/NDUFS6/SULT2B1/NDUFB10/GALK1/NDUFB11/MT-ATP6/GUK1/ATP5MC1/NDUFB9/ITPA/ARL2/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",22,"BP",0.0481400437636762,0.0186120712576442
"BP","GO:0015980","energy derivation by oxidation of organic compounds","22/457","352/18805",0.0625,2.57179978118162,4.6981179988902,5.4939289716706e-05,0.00412522405829353,0.00398278420646509,"PHKG2/NDUFS6/MT-CO3/NDUFB10/NDUFB11/SDHAF2/MT-ATP6/CHCHD10/NDUFB9/ETFB/ARL2/UQCC3/NDUFB7/MT-CYB/PHLDA2/MT-CO1/MT-ND2/MT-CO2/MT-ND1/ATP5F1D/UCN/MT-ND6",22,"BP",0.0481400437636762,0.0187184259505451
"BP","GO:0006091","generation of precursor metabolites and energy","27/457","484/18805",0.0557851239669422,2.29549071378194,4.556918415523,5.86314644344129e-05,0.004308788896946,0.00416001073523449,"PHKG2/SIRT6/MLST8/NDUFS6/MT-CO3/NDUFB10/GALK1/NDUFB11/SDHAF2/FDXR/MT-ATP6/CHCHD10/SLC27A5/NDUFB9/ETFB/ARL2/UQCC3/NDUFB7/MT-CYB/PHLDA2/MT-CO1/MT-ND2/MT-CO2/MT-ND1/ATP5F1D/UCN/MT-ND6",27,"BP",0.0590809628008753,0.0257378356819995
"BP","GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","7/457","42/18805",0.166666666666667,6.85813274981765,5.99820867205406,6.1783824069844e-05,0.00444586100702586,0.00429234988274706,"BCL2L1/BAX/ZNF205/FZD9/CHCHD10/RHOT2/SIVA1",7,"BP",0.0153172866520788,0.00223344855091731
"BP","GO:0042274","ribosomal small subunit biogenesis","11/457","108/18805",0.101851851851852,4.19108112488856,5.24871044098526,6.41956434879301e-05,0.00452513780831246,0.00436888933554807,"TRMT112/RPS15/RPS19/FAU/RPS12/RPS27A/RPS16/IMP3/RPS28/RPS9/RPS19BP1",11,"BP",0.0240700218818381,0.00574315341664451
"BP","GO:0035794","positive regulation of mitochondrial membrane permeability","7/457","44/18805",0.159090909090909,6.54639944300776,5.81297353405679,8.41614720329196e-05,0.00581387448803408,0.00561312722947977,"BCL2L1/BAX/ZNF205/FZD9/CHCHD10/RHOT2/SIVA1",7,"BP",0.0153172866520788,0.00233980324381813
"BP","GO:0016072","rRNA metabolic process","18/457","265/18805",0.0679245283018868,2.79501259237851,4.64434450667794,9.11944172975835e-05,0.00617618661462458,0.00596292908150144,"TRMT112/RPS15/FBLL1/RPL35/RPS19/NOC4L/PIH1D1/TRIR/SIRT7/PES1/POP7/RPS16/IMP3/CDKN2A/WDR18/BOP1/RPS28/EXOSC4",18,"BP",0.0393873085339169,0.0140919968093592
"BP","GO:0009259","ribonucleotide metabolic process","22/457","371/18805",0.0592991913746631,2.44009035842569,4.42135881571135,0.000118370279260245,0.00786251816470938,0.00759103329345056,"ATP5MC2/APRT/SIRT6/MLST8/NDUFS6/SULT2B1/NDUFB10/GALK1/NDUFB11/MT-ATP6/GUK1/ATP5MC1/NDUFB9/ITPA/ARL2/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",22,"BP",0.0481400437636762,0.0197287955331029
"BP","GO:0097345","mitochondrial outer membrane permeabilization","6/457","33/18805",0.181818181818182,7.48159936343744,5.88129191488114,0.0001264512173131,0.00824080197357448,0.00795625534156704,"BCL2L1/ZNF205/FZD9/CHCHD10/RHOT2/SIVA1",6,"BP",0.0131291028446389,0.0017548524328636
"BP","GO:1901293","nucleoside phosphate biosynthetic process","20/457","322/18805",0.062111801242236,2.55582586949726,4.44417905345367,0.000129201230775685,0.00826409353887436,0.00797874267246335,"ATP5MC2/APRT/NAPRT/NNMT/NDUFS6/NDUFB10/DTYMK/NDUFB11/MT-ATP6/GUK1/ATP5MC1/NDUFB9/UQCC3/NDUFB7/PARP10/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",20,"BP",0.0437636761487965,0.0171231055570327
"BP","GO:0010257","NADH dehydrogenase complex assembly","8/457","63/18805",0.126984126984127,5.22524399986107,5.30155116618306,0.000137348973863372,0.00847148849507301,0.00817897648870609,"NDUFB10/NDUFB11/NDUFB9/NDUFB7/NDUFAF8/MT-ND2/MT-ND1/MT-ND6",8,"BP",0.0175054704595186,0.00335017282637596
"BP","GO:0032981","mitochondrial respiratory chain complex I assembly","8/457","63/18805",0.126984126984127,5.22524399986107,5.30155116618306,0.000137348973863372,0.00847148849507301,0.00817897648870609,"NDUFB10/NDUFB11/NDUFB9/NDUFB7/NDUFAF8/MT-ND2/MT-ND1/MT-ND6",8,"BP",0.0175054704595186,0.00335017282637596
"BP","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","7/457","48/18805",0.145833333333333,6.00086615609044,5.47485997609884,0.000148734729676467,0.00901280274214945,0.00870159969741549,"BCL2L1/BAX/ZNF205/FZD9/CHCHD10/RHOT2/SIVA1",7,"BP",0.0153172866520788,0.00255251262961978
"BP","GO:0019693","ribose phosphate metabolic process","22/457","379/18805",0.0580474934036939,2.38858449334018,4.30988059486492,0.00016051976546032,0.00955922879137837,0.00922915820287285,"ATP5MC2/APRT/SIRT6/MLST8/NDUFS6/SULT2B1/NDUFB10/GALK1/NDUFB11/MT-ATP6/GUK1/ATP5MC1/NDUFB9/ITPA/ARL2/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",22,"BP",0.0481400437636762,0.0201542143047062
"BP","GO:1905710","positive regulation of membrane permeability","7/457","49/18805",0.142857142857143,5.8783994998437,5.3962758990985,0.000169936896792517,0.00994850917832803,0.00960499712825502,"BCL2L1/BAX/ZNF205/FZD9/CHCHD10/RHOT2/SIVA1",7,"BP",0.0153172866520788,0.00260568997607019
"BP","GO:0035601","protein deacylation","7/457","50/18805",0.14,5.76083150984683,5.31983466597624,0.000193517836708915,0.0111401767998765,0.0107555176612955,"ABHD17A/BRMS1/SIRT6/NNMT/SIRT7/LYPLA2/KAT2A",7,"BP",0.0153172866520788,0.00265886732252061
"BP","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","7/457","51/18805",0.137254901960784,5.6478740292616,5.2454329098949,0.000219671414250034,0.0124384436855675,0.012008956692737,"NDUFS6/NDUFB10/NDUFB9/NDUFB7/MT-ND2/MT-ND1/MT-ND6",7,"BP",0.0153172866520788,0.00271204466897102
"BP","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","5/457","24/18805",0.208333333333333,8.57266593727206,5.85846606643448,0.000240534444459233,0.0134000963090676,0.0129374044150569,"BCL2L1/ZNF205/FZD9/CHCHD10/SIVA1",5,"BP",0.0109409190371991,0.00127625631480989
"BP","GO:0006111","regulation of gluconeogenesis","7/457","55/18805",0.127272727272727,5.23711955440621,4.96638384440541,0.000354219949839303,0.0194202493134119,0.0187496875704413,"SIRT6/NNMT/SIRT7/PGP/STK11/ZNF692/KAT2A",7,"BP",0.0153172866520788,0.00292475405477267
